Date,Open,High,Low,Close,Adj Close,Volume
2005-05-23,34.799999,35.500000,34.125000,34.775002,34.135895,1111680
2005-05-30,35.000000,41.590000,34.400002,38.830002,38.116364,25564780
2005-06-06,39.500000,42.000000,38.924999,39.235001,38.513908,20426640
2005-06-13,39.000000,39.500000,37.000000,37.785000,37.090561,3769610
2005-06-20,38.189999,40.000000,37.150002,39.439999,38.715153,3845060
2005-06-27,39.400002,40.200001,38.209999,39.445000,38.720055,1954630
2005-07-04,39.445000,41.500000,39.200001,41.404999,40.644032,4108090
2005-07-11,42.200001,46.279999,41.000000,41.134998,40.378990,2341490
2005-07-18,41.299999,42.700001,39.900002,42.474998,41.820194,7419170
2005-07-25,42.474998,43.700001,41.599998,42.615002,41.958046,2694900
2005-08-01,43.099998,48.744999,41.799999,48.130001,47.388023,2760360
2005-08-08,49.000000,54.779999,48.305000,49.115002,48.357834,3854160
2005-08-15,49.115002,50.000000,48.514999,48.799999,48.047684,1784310
2005-08-22,50.500000,55.125000,46.009998,53.587502,52.761383,8311936
2005-08-29,53.500000,61.174999,47.525002,47.875000,47.136948,4212464
2005-09-05,48.250000,49.212502,47.625000,47.962502,47.223106,1493532
2005-09-12,48.250000,55.750000,48.125000,51.075001,50.287621,7801556
2005-09-19,51.462502,53.750000,47.500000,48.762501,48.010765,4003640
2005-09-26,49.750000,53.125000,49.000000,49.950001,49.179966,2790716
2005-10-03,51.125000,51.250000,46.049999,47.200001,46.472359,5526536
2005-10-10,47.962502,48.250000,45.062500,45.474998,44.773945,2161544
2005-10-17,45.799999,46.237499,40.662498,43.724998,43.050926,1752172
2005-10-24,43.750000,46.625000,42.500000,42.950001,42.287872,2894828
2005-10-31,43.500000,48.000000,42.525002,47.674999,46.940037,1130484
2005-11-07,47.250000,51.400002,46.750000,49.375000,48.613819,3521416
2005-11-14,49.375000,52.412498,49.375000,51.587502,50.792217,3150500
2005-11-21,52.000000,54.250000,50.000000,52.224998,51.419884,6167060
2005-11-28,52.375000,58.912498,51.025002,56.812500,55.936668,11146432
2005-12-05,57.500000,63.750000,54.412498,59.099998,58.188900,13061936
2005-12-12,60.000000,62.250000,56.250000,60.737499,59.801159,14551312
2005-12-19,63.000000,63.000000,58.625000,59.174999,58.262753,3444076
2005-12-26,59.174999,59.174999,54.775002,55.849998,54.988998,4492220
2006-01-02,56.887501,62.187500,55.775002,59.962502,59.038109,7019880
2006-01-09,60.000000,61.000000,57.025002,57.562500,56.675102,3221796
2006-01-16,57.875000,60.000000,54.750000,59.549999,58.631966,5606964
2006-01-23,59.474998,61.000000,56.750000,59.974998,59.050419,3094800
2006-01-30,60.362499,60.412498,55.312500,57.825001,56.933559,3325228
2006-02-06,58.712502,64.974998,57.750000,60.062500,59.136562,10091304
2006-02-13,60.962502,61.487499,58.000000,58.424999,57.524307,2700968
2006-02-20,58.275002,59.500000,56.799999,58.450001,57.548923,1890164
2006-02-27,57.000000,71.000000,56.250000,61.924999,60.970352,6356540
2006-03-06,62.250000,62.750000,57.025002,59.062500,58.151978,6058180
2006-03-13,59.099998,63.250000,57.250000,62.674999,61.708790,14005216
2006-03-20,63.062500,70.500000,62.750000,70.000000,68.920868,10428204
2006-03-27,70.000000,73.500000,65.562500,69.812500,68.736252,3374552
2006-04-03,70.687500,72.474998,69.500000,70.262497,69.179329,1261904
2006-04-10,66.750000,72.500000,63.000000,68.625000,67.567062,2064336
2006-04-17,70.474998,80.949997,68.637497,79.125000,77.905197,3802548
2006-04-24,79.250000,80.724998,69.925003,77.724998,76.526772,3004292
2006-05-01,79.187500,99.987503,77.250000,93.599998,92.157028,5856544
2006-05-08,94.425003,97.537498,85.787498,90.650002,89.252518,2283444
2006-05-15,91.000000,96.000000,78.500000,81.362503,80.108215,6023964
2006-05-22,75.500000,81.000000,65.099998,71.737503,70.631599,3345168
2006-05-29,72.250000,84.937500,66.500000,71.162498,70.065437,4271464
2006-06-05,71.262497,71.987503,52.500000,64.587502,63.591805,9189008
2006-06-12,65.337502,70.500000,55.512501,61.037498,60.096527,5871052
2006-06-19,61.987499,62.500000,57.812500,60.325001,59.395027,16288584
2006-06-26,61.625000,61.637501,55.000000,61.000000,60.059608,6519188
2006-07-03,61.000000,63.750000,60.000000,60.375000,59.444248,3914200
2006-07-10,63.500000,63.500000,57.250000,61.275002,60.475204,3723588
2006-07-17,61.500000,67.875000,57.875000,65.550003,64.694420,21465144
2006-07-24,63.750000,70.237503,63.375000,69.462502,68.555840,4399860
2006-07-31,70.500000,78.500000,68.750000,71.800003,70.862816,6426964
2006-08-07,72.500000,75.250000,68.400002,74.125000,73.157478,3950828
2006-08-14,74.562500,87.000000,74.262497,83.087502,82.002998,4257836
2006-08-21,81.775002,87.425003,75.275002,77.462502,76.451408,3373468
2006-08-28,78.000000,79.987503,76.337502,78.000000,76.981880,4464608
2006-09-04,78.500000,82.250000,77.512497,78.925003,77.894814,4230048
2006-09-11,78.824997,80.000000,75.300003,76.187500,75.193047,2552660
2006-09-18,76.500000,82.500000,76.500000,79.974998,78.931122,3679164
2006-09-25,80.500000,86.250000,77.125000,83.349998,82.262054,5668288
2006-10-02,83.349998,84.000000,79.775002,82.962502,81.879616,2079000
2006-10-09,82.500000,86.474998,81.250000,86.262497,85.136520,1891204
2006-10-16,86.262497,89.224998,82.250000,82.775002,81.694565,2793176
2006-10-23,84.474998,85.112503,81.812500,84.324997,83.224327,886764
2006-10-30,84.487503,93.737503,83.037498,91.375000,90.182320,4155888
2006-11-06,91.987503,92.625000,87.500000,90.500000,89.318733,4785608
2006-11-13,91.000000,103.250000,85.650002,97.187500,95.918953,8919516
2006-11-20,96.250000,96.974998,91.000000,93.275002,92.057518,3696404
2006-11-27,93.824997,98.875000,92.000000,93.287498,92.069832,3244556
2006-12-04,94.250000,100.500000,92.500000,97.750000,96.474098,3167644
2006-12-11,96.250000,98.750000,90.537498,97.912498,96.634468,2972552
2006-12-18,98.750000,99.250000,90.750000,94.437500,93.204826,1325620
2006-12-25,94.437500,104.949997,93.775002,99.949997,98.645370,4131156
2007-01-01,99.949997,107.025002,99.724998,102.987503,101.643242,8070772
2007-01-08,102.474998,106.000000,100.262497,105.574997,104.196945,3266944
2007-01-15,106.099998,112.462502,104.599998,111.525002,110.069290,4048500
2007-01-22,116.250000,123.750000,111.000000,118.662498,117.113625,8100148
2007-01-29,117.500000,127.175003,95.224998,122.012497,120.419907,9533776
2007-02-05,122.500000,132.212494,120.750000,126.287498,124.639114,13778828
2007-02-12,126.287498,126.474998,107.500000,121.112503,119.531647,6162660
2007-02-19,123.500000,125.000000,107.500000,109.662498,108.231110,5115888
2007-02-26,112.474998,112.474998,100.550003,107.375000,105.973473,7840616
2007-03-05,106.875000,114.974998,100.500000,109.550003,108.120064,7766216
2007-03-12,109.974998,111.900002,105.000000,107.412498,106.010468,7618464
2007-03-19,107.487503,116.962502,106.275002,115.349998,113.844360,10269844
2007-03-26,115.750000,120.250000,111.500000,119.849998,118.285622,12543984
2007-04-02,115.000000,120.750000,110.474998,117.762497,116.225380,14938648
2007-04-09,118.750000,127.962502,118.000000,122.375000,120.777672,11530732
2007-04-16,123.750000,133.750000,119.562500,126.112503,124.466385,7001220
2007-04-23,127.375000,131.975006,122.500000,130.387497,128.685608,20442936
2007-04-30,130.225006,141.737503,128.000000,136.574997,134.792313,9674052
2007-05-07,137.000000,140.000000,129.500000,132.862503,131.128265,9953412
2007-05-14,133.750000,143.750000,131.750000,140.112503,138.283630,11386808
2007-05-21,141.162506,157.250000,140.000000,144.712494,142.823578,14231388
2007-05-28,146.212494,148.500000,140.000000,145.524994,143.625504,7994776
2007-06-04,146.250000,156.000000,142.262497,142.675003,140.812714,9048356
2007-06-11,144.475006,146.250000,137.500000,142.187500,140.331573,5419576
2007-06-18,148.750000,159.925003,139.500000,154.037506,152.026917,11220468
2007-06-25,155.000000,169.500000,143.449997,168.262497,166.250931,12826760
2007-07-02,169.500000,169.750000,161.262497,163.662506,161.705933,9929452
2007-07-09,165.000000,169.975006,161.250000,166.487503,164.497162,7482016
2007-07-16,168.087494,185.500000,148.250000,182.225006,180.046539,17067288
2007-07-23,181.937500,188.725006,173.762497,178.612503,176.477188,16415276
2007-07-30,177.524994,196.225006,175.000000,190.712494,188.432526,15494532
2007-08-06,187.774994,203.750000,182.250000,183.837494,181.639709,16870604
2007-08-13,182.000000,187.449997,153.087494,158.737503,156.839798,21331240
2007-08-20,162.500000,173.750000,155.012497,162.187500,160.248596,21635992
2007-08-27,165.000000,178.750000,163.074997,176.712494,174.599869,21791428
2007-09-03,179.875000,194.250000,162.912506,179.475006,177.329407,10486300
2007-09-10,175.912506,198.000000,175.912506,193.037506,190.729721,17008104
2007-09-17,190.000000,219.175003,178.600006,217.262497,214.665131,17035744
2007-09-24,217.262497,234.500000,215.087494,230.550003,227.793793,14515060
2007-10-01,231.250000,253.175003,228.787506,239.399994,236.537979,13042504
2007-10-08,241.750000,249.975006,221.000000,241.274994,238.390579,11065216
2007-10-15,246.024994,258.500000,200.250000,207.699997,205.216919,13618768
2007-10-22,207.774994,263.225006,202.500000,256.762512,253.692947,21402508
2007-10-29,262.500000,266.975006,240.000000,252.949997,249.926010,10715220
2007-11-05,251.949997,258.750000,223.750000,236.050003,233.228073,8849100
2007-11-12,234.399994,278.500000,227.550003,272.962494,269.699280,12341744
2007-11-19,277.475006,291.750000,255.125000,281.262512,277.900055,14654908
2007-11-26,287.500000,311.912506,271.287506,308.375000,304.688416,12427572
2007-12-03,312.000000,332.500000,301.562500,323.587494,319.719055,10468084
2007-12-10,333.950012,349.750000,310.250000,315.887512,312.111115,12015756
2007-12-17,325.450012,325.450012,272.500000,291.087494,287.607574,11386592
2007-12-24,292.500000,325.250000,290.475006,322.825012,318.965637,7724736
2007-12-31,334.950012,352.250000,315.250000,344.625000,340.505005,9045300
2008-01-07,337.500000,359.500000,299.012512,308.412506,304.725464,15010628
2008-01-14,308.412506,329.500000,275.000000,281.649994,278.282990,15856960
2008-01-21,280.000000,302.200012,200.000000,271.912506,268.661835,37658340
2008-01-28,272.500000,287.424988,239.587494,243.162506,240.255524,19516368
2008-02-04,246.250000,253.425003,207.750000,214.600006,212.034485,18006260
2008-02-11,217.000000,226.975006,190.750000,225.199997,222.507721,20749108
2008-02-18,227.500000,236.250000,203.000000,203.850006,201.412994,13032556
2008-02-25,206.500000,218.000000,196.250000,200.524994,198.127731,12087540
2008-03-03,198.000000,198.000000,149.000000,156.962494,155.086029,26894792
2008-03-10,155.500000,181.250000,145.399994,165.512497,163.533798,32377572
2008-03-17,155.412506,157.375000,134.250000,136.574997,134.942215,15470180
2008-03-24,137.500000,175.000000,135.350006,168.375000,166.362091,29201628
2008-03-31,168.250000,170.000000,149.087494,153.637497,151.800781,20688860
2008-04-07,155.500000,169.750000,147.812500,159.637497,157.729019,28341664
2008-04-14,159.637497,184.175003,155.750000,179.987503,177.835770,14306928
2008-04-21,182.000000,192.500000,175.800003,190.100006,187.827393,17788664
2008-04-28,190.000000,208.725006,189.000000,205.399994,202.944458,18670872
2008-05-05,209.000000,221.975006,181.537506,184.637497,182.430176,31712392
2008-05-12,181.250000,194.725006,177.750000,192.762497,190.458008,23995868
2008-05-19,192.762497,194.600006,173.787506,175.212494,173.117859,11286140
2008-05-26,172.500000,180.250000,162.524994,173.237503,171.166443,17437892
2008-06-02,175.000000,175.000000,154.000000,159.600006,157.691986,19274536
2008-06-09,157.487503,162.987503,147.800003,153.425003,151.590820,25639132
2008-06-16,156.237503,172.250000,144.000000,148.750000,146.971725,22948888
2008-06-23,147.500000,149.500000,121.250000,122.650002,121.183723,31644720
2008-06-30,123.000000,124.750000,104.637497,112.737503,111.389740,43549592
2008-07-07,114.262497,134.500000,108.250000,126.625000,125.111214,34540552
2008-07-14,123.750000,128.750000,110.337502,117.574997,116.169403,30167560
2008-07-21,118.750000,150.000000,115.750000,139.899994,138.432480,42824972
2008-07-28,135.000000,146.000000,127.574997,141.337494,139.854919,35594868
2008-08-04,140.250000,161.250000,137.000000,159.524994,157.851639,38504048
2008-08-11,182.062500,182.062500,152.262497,153.675003,152.063004,30871728
2008-08-18,152.750000,156.175003,135.587494,142.187500,140.696014,32861528
2008-08-25,143.074997,152.225006,137.899994,151.324997,149.737656,36079260
2008-09-01,150.000000,171.000000,145.600006,151.037506,149.453156,50379604
2008-09-08,158.737503,161.487503,143.125000,144.550003,143.033722,41533344
2008-09-15,142.500000,158.750000,125.012497,157.587494,155.934464,54210048
2008-09-22,161.375000,161.375000,141.375000,142.812500,141.314438,38407104
2008-09-29,143.000000,144.000000,125.387497,135.074997,133.658112,37250480
2008-10-06,132.500000,133.449997,98.250000,111.387497,110.219078,43766408
2008-10-13,110.449997,128.162506,105.025002,107.387497,106.261040,31175828
2008-10-20,107.750000,112.087502,68.175003,74.250000,73.471146,33652292
2008-10-27,75.000000,88.500000,60.000000,84.300003,83.415718,28868720
2008-11-03,87.000000,117.250000,87.000000,102.775002,101.696915,50262336
2008-11-10,107.500000,110.425003,90.025002,94.675003,93.681892,27989928
2008-11-17,95.000000,96.000000,68.500000,77.400002,76.588097,48081144
2008-11-24,76.750000,84.937500,73.312500,83.812500,82.933342,32598528
2008-12-01,85.025002,96.425003,75.562500,89.900002,88.956978,33669632
