Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,1066.750000,1073.599976,1030.349976,1054.199951,1024.164673,16498
2018-05-07,1053.650024,1084.949951,1040.000000,1070.000000,1039.514648,447046
2018-05-14,1060.000000,1161.800049,1010.000000,1137.300049,1104.896973,127399
2018-05-21,1134.000000,1151.000000,1068.000000,1145.949951,1113.300537,255124
2018-05-28,1160.000000,1175.800049,1136.599976,1163.800049,1130.642212,28815
2018-06-04,1162.949951,1175.000000,1061.000000,1157.650024,1124.667114,124265
2018-06-11,1151.800049,1196.000000,1142.650024,1183.500000,1149.780762,75206
2018-06-18,1170.000000,1185.000000,1113.349976,1166.750000,1133.508057,170311
2018-06-25,1170.000000,1185.000000,1108.000000,1128.099976,1095.959229,23311
2018-07-02,1126.849976,1184.949951,1101.949951,1142.599976,1110.046143,48982
2018-07-09,1138.000000,1184.000000,1124.000000,1143.250000,1110.677490,25277
2018-07-16,1148.900024,1153.949951,1059.000000,1079.000000,1048.258179,408603
2018-07-23,1086.000000,1165.699951,1085.000000,1155.849976,1135.193115,36248
2018-07-30,1158.000000,1300.000000,1150.000000,1281.000000,1258.106445,189680
2018-08-06,1300.000000,1300.000000,1236.099976,1280.250000,1257.369995,44676
2018-08-13,1278.000000,1278.000000,1218.050049,1222.000000,1200.160889,25700
2018-08-20,1224.000000,1234.000000,1182.500000,1197.849976,1176.442627,26632
2018-08-27,1185.349976,1239.949951,1150.500000,1168.400024,1147.518921,68913
2018-09-03,1179.000000,1192.000000,1151.650024,1156.349976,1135.684082,50849
2018-09-10,1156.000000,1157.500000,1103.000000,1113.949951,1094.041992,58021
2018-09-17,1097.250000,1139.900024,1053.800049,1099.300049,1079.653809,68359
2018-09-24,1099.900024,1115.750000,1016.000000,1060.099976,1041.154297,84011
2018-10-01,1044.250000,1075.750000,1003.000000,1025.250000,1006.927124,57163
2018-10-08,1010.000000,1033.699951,991.049988,1009.049988,991.016724,68438
2018-10-15,1009.000000,1024.000000,955.000000,996.900024,979.083862,66896
2018-10-22,990.000000,1005.000000,941.000000,945.099976,928.209534,46601
2018-10-29,945.000000,1042.699951,941.000000,995.450012,977.659729,90343
2018-11-05,1016.200012,1037.900024,992.349976,1013.700012,995.583618,8823
2018-11-12,1016.000000,1034.150024,983.599976,1002.500000,984.583740,23941
2018-11-19,1003.000000,1039.900024,985.000000,1025.099976,1006.779846,26665
2018-11-26,1011.000000,1041.949951,991.000000,1028.300049,1009.922668,111822
2018-12-03,1028.800049,1049.000000,977.000000,992.450012,974.713379,76780
2018-12-10,992.450012,1071.000000,975.000000,1064.500000,1045.475708,35152
2018-12-17,1067.000000,1067.199951,1003.099976,1050.449951,1031.676758,39194
2018-12-24,1033.199951,1071.449951,1020.200012,1066.449951,1047.390747,32631
2018-12-31,1071.449951,1100.000000,1042.349976,1058.800049,1039.877686,17099
2019-01-07,1063.400024,1074.000000,1015.000000,1052.449951,1033.640991,35511
2019-01-14,1038.000000,1058.000000,996.000000,1029.849976,1011.444946,31772
2019-01-21,1029.800049,1039.949951,992.000000,998.000000,980.164185,23189
2019-01-28,999.000000,1025.000000,977.400024,995.049988,977.266846,44201
2019-02-04,986.099976,1006.000000,972.000000,982.700012,965.137634,12164
2019-02-11,981.200012,986.000000,948.000000,950.849976,933.856873,47758
2019-02-18,950.849976,965.000000,924.299988,937.799988,921.040039,41001
2019-02-25,940.250000,989.150024,930.049988,976.049988,958.606445,25278
2019-03-04,976.049988,1099.000000,976.049988,1021.500000,1003.244141,90445
2019-03-11,1027.650024,1055.550049,1017.950012,1031.650024,1013.212830,79722
2019-03-18,1030.050049,1055.000000,1030.000000,1036.900024,1018.369019,98994
2019-03-25,1027.800049,1095.000000,993.650024,1084.599976,1065.216431,88895
2019-04-01,1090.000000,1098.699951,1040.500000,1057.300049,1038.404419,21193
2019-04-08,1075.000000,1099.000000,1037.800049,1065.400024,1046.359497,14994
2019-04-15,1081.400024,1083.400024,1055.000000,1069.400024,1050.288330,5653
2019-04-22,1046.000000,1095.000000,1046.000000,1081.599976,1062.270020,18848
2019-04-29,1081.599976,1093.900024,1043.099976,1090.599976,1071.109375,30204
2019-05-06,1091.150024,1093.949951,1056.199951,1062.750000,1043.757080,9422
2019-05-13,1077.000000,1134.000000,1015.599976,1079.500000,1060.207642,395685
2019-05-20,1080.849976,1199.000000,1071.500000,1176.800049,1155.768677,62731
2019-05-27,1190.000000,1221.000000,1155.050049,1176.199951,1155.179443,25669
2019-06-03,1180.000000,1194.000000,1136.550049,1162.800049,1142.019043,44903
2019-06-10,1165.000000,1184.949951,1150.000000,1165.300049,1144.474365,27558
2019-06-17,1172.650024,1210.000000,1145.000000,1156.699951,1136.027832,87818
2019-06-24,1161.099976,1311.000000,1103.650024,1262.550049,1239.986328,112190
2019-07-01,1268.000000,1285.000000,1175.150024,1188.300049,1167.063232,27794
2019-07-08,1194.900024,1203.050049,1125.000000,1172.750000,1151.791138,19791
2019-07-15,1185.500000,1185.500000,1145.449951,1166.449951,1145.603760,24523
2019-07-22,1150.000000,1194.000000,1141.099976,1157.599976,1143.775146,388583
2019-07-29,1160.849976,1169.949951,1066.000000,1076.949951,1064.088379,543782
2019-08-05,1043.599976,1134.000000,1043.599976,1100.500000,1087.357178,225922
2019-08-12,1100.500000,1147.000000,1077.500000,1108.099976,1094.866333,29137
2019-08-19,1090.000000,1117.000000,1056.099976,1075.650024,1062.803833,75610
2019-08-26,1079.650024,1174.000000,1070.500000,1110.599976,1097.336426,41193
2019-09-02,1110.599976,1120.000000,1070.000000,1081.750000,1068.831055,44431
2019-09-09,1108.000000,1108.000000,1060.000000,1080.400024,1067.497314,48071
2019-09-16,1076.550049,1111.500000,1045.000000,1071.599976,1058.802246,91058
2019-09-23,1110.099976,1150.000000,1076.250000,1117.400024,1104.055298,130101
2019-09-30,1116.000000,1125.550049,1079.000000,1086.349976,1073.376099,61837
2019-10-07,1086.599976,1100.000000,1059.949951,1091.900024,1078.859741,53317
2019-10-14,1080.050049,1105.000000,1080.050049,1090.099976,1077.081177,69225
2019-10-21,1090.099976,1095.000000,1060.000000,1073.500000,1060.679688,18916
2019-10-28,1066.050049,1099.000000,1050.000000,1068.250000,1055.492310,56802
2019-11-04,1069.000000,1084.000000,1030.099976,1067.150024,1054.405273,155764
2019-11-11,1050.900024,1074.900024,1005.000000,1016.049988,1003.915649,83814
2019-11-18,1015.000000,1060.000000,1000.000000,1033.949951,1021.601868,72021
2019-11-25,1040.099976,1061.949951,1023.799988,1057.949951,1045.315186,60010
2019-12-02,1057.949951,1070.000000,1026.050049,1033.650024,1021.305481,58875
2019-12-09,1035.500000,1060.000000,1032.599976,1036.550049,1024.170898,225422
2019-12-16,1041.099976,1068.900024,1030.000000,1064.699951,1051.984619,18242
2019-12-23,1065.500000,1078.699951,1046.000000,1055.900024,1043.289795,65057
2019-12-30,1050.550049,1125.050049,1049.449951,1118.349976,1104.994019,53936
2020-01-06,1120.000000,1134.949951,1094.000000,1102.099976,1088.937988,63357
2020-01-13,1102.000000,1140.000000,1082.949951,1134.900024,1121.346313,80030
2020-01-20,1134.900024,1190.650024,1118.050049,1179.949951,1165.858276,92139
2020-01-27,1183.500000,1349.000000,1180.000000,1275.300049,1260.069580,561058
2020-02-03,1270.000000,1314.349976,1245.150024,1280.550049,1265.256836,140502
2020-02-10,1287.000000,1295.000000,1163.500000,1179.750000,1165.660645,97885
2020-02-17,1171.000000,1279.000000,1135.000000,1226.949951,1212.296875,864045
2020-02-24,1245.000000,1259.000000,1133.050049,1158.000000,1144.170288,307016
2020-03-02,1160.000000,1215.000000,1112.550049,1132.500000,1118.974976,615046
2020-03-09,1125.000000,1138.099976,950.000000,1071.699951,1058.901001,169253
2020-03-16,1064.949951,1065.000000,922.349976,966.299988,954.759827,179202
2020-03-23,930.000000,959.950012,773.049988,911.650024,900.762573,135176
2020-03-30,911.650024,932.450012,856.849976,888.450012,877.839539,21241
2020-04-06,888.450012,931.950012,888.450012,915.099976,904.171265,57095
2020-04-13,925.500000,925.549988,875.000000,894.750000,884.064331,83419
2020-04-20,895.000000,930.000000,849.000000,850.799988,840.639160,84753
2020-04-27,855.000000,898.950012,850.000000,885.500000,874.924805,37162
2020-05-04,870.000000,894.950012,851.750000,859.750000,849.482361,83270
2020-05-11,859.750000,925.000000,851.049988,884.650024,874.084961,50789
2020-05-18,894.950012,920.000000,855.000000,889.150024,878.531189,77438
2020-05-25,889.150024,901.900024,870.000000,892.299988,881.643494,63690
2020-06-01,896.799988,947.950012,885.049988,924.650024,913.607300,121647
2020-06-08,939.000000,1019.400024,920.000000,960.200012,948.732666,250592
2020-06-15,965.000000,980.950012,939.000000,958.299988,946.855347,38198
2020-06-22,958.299988,1125.000000,909.950012,1040.050049,1027.629150,263832
2020-06-29,1038.900024,1080.000000,969.000000,1003.849976,991.861328,207726
2020-07-06,1004.000000,1015.000000,975.000000,1003.599976,991.614319,59958
2020-07-13,1005.000000,1035.849976,972.250000,1029.150024,1016.859253,108071
2020-07-20,1034.300049,1110.000000,1010.000000,1017.349976,1005.200073,72979
2020-07-27,1028.000000,1034.250000,983.849976,1016.000000,1003.866211,95644
2020-08-03,996.000000,1015.000000,940.000000,966.549988,955.006775,255226
2020-08-10,994.950012,1045.550049,984.049988,1030.699951,1018.390686,125813
2020-08-17,1044.000000,1124.000000,1011.049988,1091.199951,1078.168213,87892
2020-08-24,1091.300049,1189.949951,1063.949951,1149.949951,1136.216553,308914
2020-08-31,1158.000000,1158.000000,1060.000000,1075.050049,1062.211060,509094
2020-09-07,1080.000000,1080.449951,966.299988,1008.549988,1002.051880,163338
2020-09-14,1013.599976,1122.599976,1010.049988,1088.599976,1081.586182,141471
2020-09-21,1079.000000,1089.400024,1002.549988,1025.400024,1018.793335,92672
2020-09-28,1030.000000,1107.400024,1025.000000,1068.099976,1061.218262,66589
2020-10-05,1115.000000,1160.000000,1060.000000,1090.500000,1083.473877,429937
2020-10-12,1079.800049,1099.000000,1021.049988,1037.000000,1030.318604,470551
2020-10-19,1042.199951,1057.550049,1011.650024,1028.000000,1021.376587,276795
2020-10-26,1026.000000,1062.699951,1005.000000,1009.849976,1003.343506,259468
2020-11-02,1002.000000,1065.500000,1002.000000,1033.349976,1026.692017,114448
2020-11-09,1034.949951,1049.000000,978.000000,1003.450012,996.984741,115069
2020-11-16,987.950012,1015.000000,978.000000,988.200012,981.833008,67538
2020-11-23,988.200012,1067.800049,988.200012,1043.150024,1036.428955,1174072
2020-11-30,1043.150024,1079.000000,1027.099976,1061.449951,1054.611084,101889
2020-12-07,1080.000000,1080.000000,1030.000000,1034.500000,1027.834717,67786
