Date,Open,High,Low,Close,Adj Close,Volume
2008-02-04,11.999000,12.100000,10.925000,11.144000,10.146165,30067000
2008-02-11,10.865000,12.109000,10.522000,11.712000,10.663301,31051000
2008-02-18,11.700000,11.850000,10.710000,11.147000,10.148894,16506000
2008-02-25,10.821000,11.709000,10.760000,10.911000,9.934026,34098000
2008-03-03,10.673000,10.785000,9.466000,9.514000,8.662114,33741000
2008-03-10,9.605000,10.538000,9.277000,9.512000,8.660294,44707000
2008-03-17,8.931000,9.920000,8.526000,9.437000,8.592010,41140000
2008-03-24,9.945000,10.800000,9.832000,10.137000,9.229329,31134000
2008-03-31,9.887000,10.411000,9.460000,9.540000,8.685785,36565000
2008-04-07,9.751000,10.400000,9.527000,9.624000,8.762265,25712000
2008-04-14,9.658000,10.700000,9.350000,10.534000,9.590782,26127000
2008-04-21,10.800000,11.488000,10.472000,11.488000,10.459362,23811000
2008-04-28,11.500000,11.945000,11.101000,11.769000,10.777471,22536000
2008-05-05,11.660000,11.815000,10.551000,10.687000,9.786630,16659000
2008-05-12,10.770000,11.037000,10.551000,10.805000,9.894688,17678000
2008-05-19,10.911000,11.125000,9.805000,9.951000,9.112637,22443000
2008-05-26,9.738000,10.023000,9.600000,9.975000,9.134613,14340000
2008-06-02,9.750000,9.750000,8.643000,8.658000,7.928569,38498000
2008-06-09,8.604000,8.686000,8.026000,8.464000,7.750914,31021000
2008-06-16,8.527000,8.899000,7.825000,7.977000,7.304944,30839000
2008-06-23,8.022000,8.022000,6.979000,7.156000,6.553113,45641000
2008-06-30,7.051000,7.436000,6.605000,7.126000,6.525640,39525000
2008-07-07,7.071000,7.785000,6.918000,7.117000,6.517398,47634000
2008-07-14,7.221000,7.818000,6.119000,7.700000,7.051280,74108000
2008-07-21,7.927000,9.198000,7.612000,8.301000,7.601647,65888000
2008-07-28,8.107000,8.460000,7.600000,7.967000,7.295786,46293000
2008-08-04,7.900000,9.380000,7.720000,9.225000,8.447801,47032000
2008-08-11,9.279000,9.549000,8.281000,8.470000,7.756409,36460000
2008-08-18,8.631000,8.688000,8.123000,8.552000,7.831501,22752000
2008-08-25,8.489000,9.219000,8.431000,9.049000,8.286627,28530000
2008-09-01,9.279000,9.697000,8.700000,9.042000,8.280218,27533000
2008-09-08,9.585000,9.585000,8.300000,8.750000,8.012818,35481000
2008-09-15,8.052000,9.289000,7.401000,9.070000,8.305858,49341000
2008-09-22,8.716000,9.588000,8.420000,9.149000,8.378204,25252000
2008-09-29,8.600000,9.600000,7.200000,8.600000,7.875457,18321000
2008-10-06,7.717000,8.082000,5.936000,6.200000,5.677654,40186000
2008-10-13,7.100000,7.540000,5.975000,6.549000,5.997252,57779000
2008-10-20,6.707000,6.867000,5.226000,5.301000,4.854394,38668000
2008-10-27,5.263000,6.764000,5.219000,6.560000,6.007325,42226000
2008-11-03,6.550000,7.466000,6.236000,6.600000,6.043955,33155000
2008-11-10,6.907000,6.907000,5.405000,5.801000,5.312271,46474000
2008-11-17,5.700000,5.819000,4.485000,4.829000,4.422161,37245000
2008-11-24,4.895000,5.915000,4.806000,5.720000,5.238095,42221000
2008-12-01,5.590000,5.899000,5.050000,5.874000,5.379120,26233000
2008-12-08,5.861000,6.850000,5.861000,6.796000,6.223442,35484000
